name,nominations,wins
Hanif Kureishi,1,0
"Earl W Wallace, William Kelley",1,0
Norman Garwood,1,1
Patrizia Von Brandenstein,1,0
Maurice Jarre,3,2
Harold Faltermeyer,1,0
"Junior Homrich, Brian Gascoigne",1,0
"David Edwards, Mike Young",1,0
Noella Smith,1,1
Chris Fallon,1,0
Thaddeus O'Sullivan,1,0
"John Nutt, Chris Newman, Mark Berger",1,1
"Hugues Darmois, Harald Maury, Dominique Hennequin, Bernard Le Roux",1,0
"Jonathan Bates, Chris Newman, Gerry Humphreys",1,0
"Edward Beyer, Jack Jacobsen, David Carroll",1,0
"George Gibbs, Richard Conway",1,1
"Kevin Pike, Ken Ralston",1,0
"Nick Allder, Peter Voysey",1,0
"R, Greenberg Associates",1,0
Hannah And Her Sisters,8,2
The Mission,11,3
Mona Lisa,6,1
A Room With A View,14,5
Crocodile Dundee,2,0
Out Of Africa,7,3
After Hours,1,0
Kurt Luedtke,1,1
"Hesper Anderson, Mark Medoff",1,0
Menno Mayjes,1,0
"Akira Kurosawa, Hideo Oguni, Masato Ide",1,0
Tony Pierce-Roberts,3,0
Enrico Sabbatini,1,0
Emi Wada,1,0
Lesley Walker,2,0
Humphrey Dixon,1,0
"Ismail Merchant, James Ivory",2,2
"Fernando Ghia, David Puttnam, Roland Joffé",1,0
"Stephen Woolley, Patrick Cassavetti, Neil Jordan",1,0
Claude Lanzmann,1,1
Robin Lough,1,0
Paul Watson,1,0
John Dollar,1,0
"Serge Silberman, Masato Hara, Akira Kurosawa",1,1
"Alberto Grimaldi, Federico Fellini",1,0
"Menahem Golan, Yoram Globus, Franco Zeffirelli",1,0
Ran,6,2
Aliens,4,1
Dreamchild,2,0
Sid And Nancy,1,0
"Paul Hogan, Ken Shadie, John Cornell",1,0
"Neil Jordan, David Leland",1,0
"Gianni Quaranta, Brian Ackland-Snow",1,1
Peter Lamont,1,0
"Yoshiro Muraki, Shinobu Muraki",1,0
Richard Robbins,1,0
Herbie Hancock,1,0
"David Edwards, Robin Lyons",1,1
David G Hillier,1,0
Martin Pullen,1,0
"Robert Cardona, David Mitton",1,0
Simon Shore,1,1
Graham Dixon,1,0
Suri Krishnamma,2,0
Gur Heller,1,0
"Tom McCarthy Jr, Peter Handford, Chris Jenkins",1,1
"Don Sharpe, Roy Charman, Graham V Hartstone",1,0
"Ian Fuller, Bill Rowe, Clive Winter",1,0
"Tony Lenny, Ray Beckett, Richard King",1,0
"Robert Skotak, Brian Johnson, John Richardson, Stan Winston, Suzanne Benson",1,1
"Duncan Kenworthy, John Stephenson, Chris Carr",1,0
"Roy Field, Brian Froud, George Gibbs, Tony Dunsterville",1,0
Peter Hutchinson,1,0
Platoon,3,2
Cry Freedom,7,1
Hope And Glory,13,1
Jean De Florette,10,4
Witches Of Eastwick,1,1
The Fly,2,0
Full Metal Jacket,2,0
Little Shop Of Horrors,1,0
The Name Of The Rose,2,2
Prick Up Your Ears,3,0
The Untouchables,4,1
84 Charing Cross Road,3,1
Wish You Were Here,3,1
Personal Services,2,0
Radio Days,7,2
"Claude Berri, Gerard Brach",1,1
Hugh Whitemore,1,0
Bruno Nuytten,1,1
Ronnie Taylor,1,0
Robert Richardson,1,0
Jeffrey Kurland,1,1
Sands Films,1,0
Marilyn Vance-Straker,2,0
Claire Simpson,1,1
Ian Crafford,1,0
Claude Berri,4,1
John Boorman,3,0
Phil Agland,1,1
Naresh Bedi,1,0
Paul Hamann,2,0
Molly Dineen,1,0
"Anna-Lena Wibom, Andrei Tarkovsky",1,1
"Waldemar Bergendahl, Lasse Halström",1,0
David Leland,2,1
The Monty Python Series,1,1
Santo Loquasto,1,1
Anthony Pratt,1,0
Bernard Vezat,1,0
William A Elliott,1,0
"George Fenton, Jonas Gwanga",1,0
Peter Martin,1,0
Stanley Myers,1,0
Bridget Appleby,1,1
"Ian Frampton, John Walker",1,0
"Tony Barnes, Clennell Rawson",1,0
Jonas Grimås,1,1
Jean-Claude Robert,1,0
Mike Leigh,2,1
Peter Chelsom,1,0
"Jonathan Bates, Simon Kaye, Gerry Humphreys",1,1
"Nigel Galt, Edward Tise, Andy Nelson",1,0
"Ron Davis, Peter Handford, John Hayward",1,0
"Bob Hein, James Sabat, Lee Dichter",1,0
"Goodbye, Children (Au Revoir Les Enfants)",4,1
Babette's Feast (Babettes Gæstebud),6,1
A Fish Called Wanda,9,2
The Last Emperor,11,3
Who Framed Roger Rabbit?,5,1
Beetlejuice,1,0
Robocop,2,0
Fatal Attraction,3,1
"Good Morning, Vietnam",2,0
White Mischief,2,0
A World Apart,2,1
The Lonely Passion Of Judith Hearne,1,1
Moonstruck,4,0
A Handful Of Dust,2,1
"Jean-Claude Carrière, Philip Kaufman",1,1
Gabriel Axel,2,0
Tom Stoppard,1,0
"Jeffrey Price, Peter S Seaman",1,0
Henning Kristiansen,1,0
Dean Cundey,2,0
James Acheson,3,1
Marit Allen,1,0
"Michael Kahn, Peter E Berger",1,1
John Jympson,1,0
Gabriella Cristiani,1,0
Arthur Schmidt,2,0
"Jeremy Thomas, Bernardo Bertolucci",1,1
"Just Betzer, Bo Christensen, Gabriel Axel",2,1
"Michael Shamberg, Charles Crichton",1,0
"Wim Wenders, Anatole Dauman",1,0
"Silvia D'Amico Bendico, Carlo Cucchi, Nikita Mikhalkov",1,0
Chris Oxley,1,1
Tony Palmer,1,0
Nigel Turner,1,0
Beetle Juice,1,0
Shawn Slovo,1,1
John Cleese,2,1
John Patrick Shanley,1,0
Elliott Scott,1,0
Lennie Niehaus,1,0
"Ryuichi Sakamoto, David Byrne, Cong Su",1,0
Dick Hyman,1,0
Mark Baker,1,1
Osbert Parker,1,0
Karen Watson,1,0
Tony Collingwood,1,0
Evgeny Tsymbal,1,1
Mark Lewis,1,0
Jim Shields,1,0
"Charles L Campbell, Colin Charles, Lou Edemann, Robert Knudson, Tony Dawe",1,1
"Alan Robert Murray, Robert G Henderson, Willie Burton, Les Fresholtz",1,0
"Bill Phillips, Clive Winter, Terry Porter",1,0
"Ivan Sharrock, Bill Rowe, Les Wiggins",1,0
Henry V,6,1
Dangerous Liaisons,10,2
Dead Poets Society,6,2
Mississippi Burning,5,3
Back To The Future II,1,1
The Adventures Of Baron Munchausen,4,3
Batman,6,0
Indiana Jones And The Last Crusade,3,0
My Left Foot,5,2
Rain Man,3,0
A Dry White Season,1,0
Shirley Valentine,3,1
The Accused,1,0
Working Girl,3,0
Madame Sousatzka,1,0
"Sex, Lies And Videotape",2,0
Christopher Hampton,1,1
"Frank Galati, Lawrence Kasdan",1,0
"Shane Connaughton, Jim Sheridan",1,0
Peter Biziou,1,1
Kenneth MacMillan,1,0
Mick Audsley,1,0
William Anderson,1,0
Stu Linder,1,0
"Steven Haft, Paul Junger Witt, Tony Thomas, Peter Weir",1,1
"Noel Pearson, Jim Sheridan",1,0
Rob Reiner,1,0
"René Cleitman, Bertrand Tavernier",1,1
"Per Holst, Bille August",1,0
Mira Nair,1,0
"Agustín Almodóvar, Pedro Almodóvar",1,0
Kevin Sim,1,1
David Munro,2,0
"Joanna Mack, Mike Fox",1,0
John Blake,1,0
George Fenton,3,0
Trevor Jones,1,0
Carly Simon,2,0
Nora Ephron,1,1
Tom Schulman,1,0
"Ronald Bass, Barry Morrow",1,0
Steven Soderbergh,3,0
Dante Ferretti,3,2
Tim Harvey,2,0
Nick Park,1,1
"Sara Mullock, Nick Park",1,0
Karen Kelly,2,0
"Sara Mullock, Peter Lord",1,0
"Peter Hewitt, David Freeman, Damian Jones",1,1
"Ariel Piluso, Carlos Toscano, Gabriel Enis",1,0
"Metin Huseyin, Elaine Donnelly",1,0
"Isabelle Groulleart, Guy Jacques",1,0
"Bill Phillips, Danny Michael, Robert Litt, Elliot Tyson, Richard C Kline",1,1
"Don Sharpe, Tony Dawe, Bill Rowe",1,0
"Campbell Askew, David Crozier, Robin O'Donoghue",1,0
"Richard Hymns, Tony Dawe, Ben Burtt, Gary Summers, Shawn Murphy",1,0
Goodfellas,7,5
Cinema Paradiso,11,5
Crimes And Misdemeanors,6,0
Driving Miss Daisy,4,1
Honey I Shrunk The Kids,1,1
Dick Tracy,7,2
Ghost,4,1
Total Recall,1,0
The Hunt For Red October,3,0
Born On The Fourth Of July,2,0
The Field,2,0
Postcards From The Edge,3,0
The Fabulous Baker Boys,3,1
Pretty Woman,4,0
Steel Magnolias,1,0
The Krays,1,0
"Nicholas Pileggi, Martin Scorsese",1,1
"Oliver Stone, Ron Kovic",1,0
Alfred Uhry,1,0
Carrie Fisher,1,0
Michael Leeson,1,0
Blasco Giurato,1,0
Michael Ballhaus,2,0
Richard Bruno,1,1
Beatrice Bordone,1,0
Mario Morra,1,0
Susan Morse,1,0
Richard Marks,1,0
"Irwin Winkler, Martin Scorsese",1,1
"Richard D Zanuck, Lili Fini Zanuck, Bruce Beresford",1,0
"Arnon Milchan, Steven Reuther, Garry Marshall",1,0
"Franco Cristaldi, Giuseppe Tornatore",1,1
"Roger Frappier, Pierre Gendron, Denys Arcand",1,0
"Jean-Louis Piel, Philippe Carcassonne, Coline Serreau",1,0
Patricia Ingram,1,0
David Wallace,1,0
"Kevin Brownlow, David Gill",1,0
The Witches,1,0
"Ennio Morricone, Andrea Morricone",1,1
Dave Grusin,1,0
Giuseppe Tornatore,2,1
Bruce Joel Rubin,1,0
JF Lawton,1,0
Andrea Crisanti,1,0
Gianni Silvestri,1,0
Andrew McEwan,1,1
Jan Svankmayer,1,0
"Michele Camarda, John Roberts",1,1
"Michael Drexler, Max Linder",1,0
"Julian Nott, Jo Shoop",1,0
"Barnaby Thompson, Peter Cattaneo",1,0
"J Paul Huntsman, Stephan Von Hase, Chris Jenkins, Gary Alexander, DM Hemphill",1,1
"Dennis Drummond, Thomas Causey, Chris Jenkins, David E Campbell, DM Hemphill",1,0
"Cecelia Hall, George Watters II, Richard Bryce Goodman, Don Bassman",1,0
"Randy Thom, Richard Hymns, Jon Huck, David Parker",1,0
Terminator 2: Judgement Day,3,2
Backdraft,1,0
Edward Scissorhands,4,1
Prospero's Books,1,0
The Silence Of The Lambs,9,2
Dances With Wolves,9,0
Cyrano De Bergerac,8,4
"Truly, Madly, Deeply",3,1
Robin Hood: Prince Of Thieves,2,1
Hamlet,3,1
Dead Again,1,0
The Commitments,6,4
Thelma And Louise,8,0
Frankie And Johnny,1,1
The Grifters,1,0
The Fisher King,2,0
Stepping Out,1,0
"Dick Clement, Ian La Frenais, Roddy Doyle",1,1
"Jean-Paul Rappeneau, Jean-Claude Carrière",1,0
Michael Blake,1,0
Ted Tally,1,0
Pierre Lhomme,1,1
Dean Semler,1,0
Tak Fujimoto,1,0
Adrian Biddle,1,0
Franca Squarciapino,1,1
Colleen Atwood,3,0
John Bloomfield,1,0
Kevin Costner,2,0
Jonathan Demme,1,0
Ridley Scott,5,2
Neil Travis,1,0
Craig McKay,1,0
"Roger Randall-Cutler, Lynda Myles, Alan Parker",1,1
"Kevin Costner, Jim Wilson",1,0
"Edward Saxon, Kenneth Utt, Ron Bozman, Jonathan Demme",1,0
"Mimi Polk, Ridley Scott",1,0
Michael Verhoeven,1,1
"Rene Cleitman, Michel Seydoux, Jean-Paul Rappeneau",1,0
"Thierry de Ganay, Patrice Leconte",1,0
"Pierre Drouot, Dany Geys, Jaco Van Dormael",1,0
"Jean-Pierre Eychenne, Michele Burke",1,1
"Fern Buchner, Katherine James, Kevin C Haney",1,0
Frank Carrisosa,1,0
Ve Neill,1,0
Jean-Claude Petit,1,1
Howard Shore,1,0
Hans Zimmer,3,0
Anthony Minghella,1,1
Richard LaGravenese,1,0
Peter Weir,2,0
Callie Khouri,1,0
Bo Welch,1,1
Ezio Frigerio,1,0
Joseph Nemec III,1,0
Ken Lidster,1,1
"Chris Moll, Peter Lord",1,0
"Keith Griffiths, Brothers Quay",1,0
Debra Smith,1,0
"Barry Palin,  Nick Hamm",1,1
Navin Thapar,1,0
"Neil Grieve,  Ray Lorenz",1,0
Gerhard Johannes Rekel,1,0
"Lee Orloff, Tom Johnson, Gary Rydstrom, Gary Summers",1,1
"Clive Winter, Eddy Joseph, Andy Nelson, Tom Perry, Steve Pederson",1,0
"Jeffrey Perkins, Bill Benton, Greg Watkins, Russell Williams",1,0
"Skip Lievsay, Christopher Newman, Tom Fleischman",1,0
Death Becomes Her,1,1
Alien 3,1,0
Batman Returns,2,0
Beauty And The Beast,2,0
Chaplin,4,1
The Last Of The Mohicans,7,2
The Crying Game,7,1
The Player,5,2
Unforgiven,5,1
JFK,4,2
Howards End,11,2
Husbands And Wives,2,1
Strictly Ballroom,9,3
Fried Green Tomatoes At The Whistle Stop Café,2,0
Damage,1,1
Michael Tolkin,1,1
"Oliver Stone, Zachary Sklar",1,0
"Baz Luhrmann, Craig Pearce",1,0
"Stephen Woolley, Neil Jordan",2,1
Dante Spinotti,1,1
Jack N Green,1,0
"Angus Strathie, Catherine Martin",1,1
"John Mollo, Ellen Mirojnick",1,0
Elsa Zamparelli,1,0
Neil Jordan,3,0
Clint Eastwood,2,0
"Joe Hutshing, Pietro Scalia",1,1
Andrew Marcus,1,0
Geraldine Peroni,1,0
Jill Bilcock,1,0
"David Brown, Michael Tolkin, Nick Wechsler, Robert Altman",1,0
"Tristram Miall, Baz Luhrmann",1,0
"Chiu Fu-Sheng, Zhang Yimou",1,1
"Christian Fechner, Leos Carax",1,0
"Claudie Ossard, Jean-Pierre Jeunet, Marc Caro",1,0
"Artur Brauner, Margaret Menegoz, Agnieszka Holland",1,0
Peter Robb-King,2,1
"Ve Neill, Stan Winston",1,0
"Wally Schneiderman, Jill Rockow, John Caglione Jr",1,0
Christine Beveridge,1,0
David Hirschfelder,1,1
"Alan Menken, Howard Ashman",1,0
John Altman,1,0
"Trevor Jones, Randy Edelman",1,0
"Peter Chelsom, Adrian Dunbar",1,0
David Webb Peoples,1,0
Catherine Martin,1,1
Wolf Kroeger,1,0
"Ginger Gibbons, Geoff Dunbar",1,1
"Dick Arnall, Tim Webb",1,0
Stephen Palmer,1,0
"Pam Dennis, Sue Paxton, Mario Cavalli",1,0
"Anne Bennet, Sam Karmann",1,1
Michel Cauléa,1,0
"Caroline Hewitt, Sue Clayton",1,0
"Simon Channing Williams, Mike Leigh",2,0
"Tod A Maitland, Wylie Statesman, Michael D Wilhoit, Michael Minkler, Gregg Landaker",1,1
"Simon Kaye, Lon E Bender, Larry Kemp, Paul Massey, Doug Hemphill, Mark Smith, Chris Jenkins",1,0
"Antony Gray, Ben Osmo, Roger Savage, Ian McLoughlin, Phil Judd",1,0
"Alan Robert Murray, Walter Newman, Rob Young,  Les Fresholtz, Vern Poore, Dick Alexander",1,0
Jurassic Park,3,2
Aladdin,2,0
Bram Stoker's Dracula,4,0
The Fugitive,4,1
The Remains Of The Day,6,1
In The Name Of The Father,2,0
Shadowlands,6,1
Schindler's List,13,7
In The Line Of Fire,3,0
The Piano,10,3
Tom And Viv,2,0
The Age Of Innocence,4,1
The Firm,1,0
The Secret Garden,1,0
Steven Zaillian,2,1
"Terry George, Jim Sheridan",1,0
Bo Goldman,1,0
William Nicholson,1,0
"Richard Attenborough, Brian Eastman",2,1
"Sally Hibbin, Ken Loach",1,0
"Marc Samuelson, Harvey Kass, Peter Samuelson, Brian Gilbert",1,0
Janusz Kaminski,1,1
Stuart Dryburgh,1,0
Janet Patterson,1,1
Eiko Ishioka,1,0
Sandy Powell,6,1
Anna Biedrzycka-Sheppard,1,0
Jane Campion,2,0
"Dennis Virkler, David Finfer, Dean Goodhill, Don Brochu, Richard Nord, Dov Hoenig",1,0
Veronika Jenet,1,0
"Steven Spielberg, Gerald R Molen, Branko Lustig",1,1
"Jan Chapman, Jane Campion",1,0
"Ismail Merchant, Mike Nichols, John Calley, James Ivory",1,0
"Hsu Feng, Chen Kaige",1,1
"Jean-Louis Livi, Philippe Carcassonne, Claude Sautet",1,0
Alfonso Arau,1,0
"Eric Heumann, Regis Wargnier",1,0
Morag Ross,1,1
"Kevin Haney, Katherine James, Fred Blau, Fern Buchner",1,0
"Greg Cannom, Michele Burke, Matthew Mungle",1,0
"Christina Smith, Matthew Mungle, Waldemar Pokromski, Pauline Heys",1,0
"Danny Rubin, Harold Ramis",1,1
Jeff Maguire,1,0
"Nora Ephron, David S Ward, Jeff Arch",1,0
Andrew McAlpine,1,1
Thomas Sanders,1,0
Allan Starski,1,0
Alan Menken,1,0
Michael Nyman,1,0
Marc Shaiman,2,0
"Christopher Moll, Nick Park",1,1
"David Fine, Alison Snowden",1,0
"David Parker, Joanna Quinn",1,0
"Pam Dennis, Mark Baker",1,0
"Ruth Kenley-Letts, Peter Capaldi",1,1
"Georgia Masters, Bill Britten",1,0
"Paul Holmes, Eleanor Yule",1,0
"Anita Overland, Paul Unwin",1,0
"John Leveque, Bruce Stambler, Becky Sullivan, Scott D Smith, Donald O Mitchell, Michael Herbick, Frank A Montaño",1,1
"Richard Hymns, Ronald Judkins, Gary Summers, Gary Rydstrom, Shawn Murphy",1,0
"Lee Smith, Tony Johnson, Gethin Creagh",1,0
"Charles L Campbell, Louis L Edemann, Robert Jackson, Ronald Judkins, Andy Nelson, Steve Pederson, Scott Millan",1,0
Forrest Gump,8,1
The Mask,3,0
Speed,3,2
True Lies,1,0
Four Weddings And A Funeral,12,5
"The Adventures Of Priscilla, Queen Of The Desert",7,2
Pulp Fiction,9,2
Quiz Show,3,1
The Client,1,1
The Last Seduction,1,0
Three Colours Red (Trois Couleurs: Rouge),4,0
Manhattan Murder Mystery,1,0
Paul Attanasio,1,1
Eric Roth,1,0
"Amy Tan, Ronald Bass",1,0
"Andrew Macdonald, Danny Boyle",2,1
"Finola Dwyer, Stephen Woolley, Iain Softley",1,0
"Nadine Marsh-Edwards, Gurinder Chadha",1,0
"George Faber, Josephine Ward, Antonia Bird",1,0
Don Was,1,1
Guy Gross,1,0
Brian J Breheny,1,0
Don Burgess,1,0
Andrzej Sekula,1,0
"Lizzy Gardiner, Tim Chappel",1,1
Lindy Hemming,1,0
Mike Newell,1,1
Robert Zemeckis,1,0
Quentin Tarantino,4,0
Krzysztof Kieslowski,1,0
John Wright,1,1
Jon Gregory,2,0
Sally Menke,1,0
"Duncan Kenworthy, Mike Newell",1,1
"Wendy Finerman, Steve Tisch, Steve Starkey, Robert Zemeckis",1,0
"Lawrence Bender, Quentin Tarantino",1,0
"Michael Jacobs, Julian Krainin, Michael Nozik, Robert Redford",1,0
"Chiu Fu Sheng, Zhang Yimou",1,1
Fernando Trueba,1,0
"Marin Karmitz, Krzysztof Kieslowski",1,0
"Li-Kong Hsu, Ang Lee",1,0
"Cassie Hanlon, Angela Conte, Strykermeyer",1,1
"Stan Winston, Michele Burke, Jan Archibald",1,0
"Greg Cannom, Sheryl Leigh Ptak",1,0
"Greg Cannom, Ve Neill, Yolanda Toussieng",1,0
"Quentin Tarantino, Roger Avary",1,1
Stephan Elliott,1,0
Richard Curtis,1,0
Ron Nyswaner,1,0
"Krzysztof Kieslowski, Krzysztof Piesiewicz",1,0
"Owen Paterson, Colin Gibson",1,0
Craig Stearns,1,0
"Tim Watts, David Stoten",1,1
"Patrick Evano, Jacques-Rémy Girard, Michael Dudok De Wit",1,0
"Carla Shelley, Peter Peake",1,0
"Tatiana Kennedy, Paul Tickell",1,1
"Vladimir Perlovich, Jonathan Cordish",1,0
"Andrea Calderwood, Jonas Grimas",1,0
"Damiano Vukotic, Dan Zeff",1,0
"Stephen Hunter Flick, Gregg Landaker, Steve Maslow, Bob Beemer, David R B MacMillan",1,1
"Glenn Freemantle, Chris Munro, Robin O'Donoghue",1,0
"Terry Porter, Mel Metcalfe, David Hudson, Doc Kane",1,0
"Stephen Hunter Flick, Ken King, Rick Ash, Dean Zupancic",1,0
Apollo 13,5,2
Babe,4,0
Goldeneye,2,0
Waterworld,1,0
The Madness Of King George,14,3
Leaving Las Vegas,3,0
Carrington,2,0
The Postman (Il Postino),4,2
Rob Roy,1,1
Ed Wood,2,0
Sense And Sensibility,12,3
To Die For,1,0
Nixon,1,0
Mighty Aphrodite,1,0
John Hodge,1,1
"George Miller, Chris Noonan",1,0
Mike Figgis,1,0
"Anna Pavignano, Michael Radford, Furio Scarpelli, Giacomo Scarpelli, Massimo Troisi",1,0
Emma Thompson,4,2
"Stephen Evans, David Parfitt, Nicholas Hytner",2,1
"Ronald Shedlo, John McGrath, Christopher Hampton",1,0
"Rebecca O'Brien, Ken Loach",1,0
Luis Bacalov,1,1
James Horner,1,0
Patrick Doyle,1,0
John Toll,1,1
Andrew Dunn,1,0
Michael Coulter,1,0
Mark Thompson,1,0
Michael Radford,1,1
Mel Gibson,1,0
Nicholas Hytner,1,0
Ang Lee,2,1
John Ottman,2,1
"Mike Hill, Dan Hanley",1,0
"Marcus D'Arcy, Jay Friedkin",1,0
Tariq Anwar,1,0
"Lindsay Doran, Ang Lee",1,1
"George Miller, Doug Mitchell, Bill Miller, Chris Noonan",1,0
"Bryan Singer, Michael McDonnell",1,0
"Mario Cecchi Gori, Vittorio Cecchi Gori, Gaetano Daniele, Michael Radford",1,1
"Pierre Grunstein, Patrice Chereau",1,0
"Nikita Mikhalkov, Michel Seydoux",1,0
Lisa Westcott,1,1
"Peter Frampton, Paul Pattison, Lois Burwell",1,0
"Ve Neill, Rick Baker, Yolanda Toussieng",1,0
"Morag Ross, Jan Archibald",1,0
Christopher McQuarrie,1,1
"Woody Allen, Douglas McGrath",1,0
PJ Hogan,1,0
Andrew Kevin Walker,1,0
Michael Corenblith,1,1
Tom Sanders,1,0
"Carla Shelly, Michael Rose, Nick Park",1,1
"Glenn Holberton, Barry Purves",1,0
"Deiniol Morris, Michael Mort",1,0
Steven Harding-Hill,1,0
"Asmaa Pirzada, Kfir Yefet",1,1
"Noelle Pickford, David Stewart",1,0
"Helen Booth, James Roberts, David Thewlis",1,0
"Neris Thomas, Edward Blum",1,0
"Per Hallberg, Lon Bender, Brian Simmons, Andy Nelson, Scott Millan, Anna Behlmer",1,1
"David Macmillan, Rick Dior, Scott Millan, Steve Pederson",1,0
"Jim Shields, David John, Graham Hartstone, John Hayward, Michael Carter",1,0
"Christopher Ackland, David Crozier, Robin O'Donoghue",1,0
The Perfect Storm,2,1
Chicken Run,2,0
"Crouching Tiger, Hidden Dragon (Wo Hu Cang Long)",14,4
Gladiator,15,5
Vertical Limit,1,0
Billy Elliot,13,3
Wonder Boys,2,0
Cast Away,1,0
Quills,4,0
Traffic,5,2
Erin Brockovich,6,1
Chocolat,8,0
Almost Famous,6,2
Boys Don't Cry,1,0
Stephen Gaghan,1,1
Robert Nelson Jacobs,1,0
"DV De Vincentis, Steve Pink, John Cusack, Scott Rosenberg",1,0
"James Schamus, Wang Hui-Ling, Tsai Kuo-Jung",1,0
Steve Kloves,1,0
"Greg Brenman, Jon Finn, Stephen Daldry",1,1
"Peter Lord, David Sproxton, Nick Park",1,0
"Olivia Stewart, Terence Davies",1,0
"Ruth Caleb, Pawel Pawlikowski",1,0
"Jeremy Thomas, Jonathan Glazer",1,0
Tan Dun,1,1
Nancy Wilson,1,0
Stephen Warbeck,1,0
"Hans Zimmer, Lisa Gerrard",1,0
"T-Bone Burnett, Carter Burwell",1,0
The Last Resort,1,1
Some Voices,1,0
Saving Grace,1,0
John Mathieson,1,1
Brian Tufano,1,0
Roger Pratt,1,0
Roger Deakins,4,2
Peter Pau,1,0
Tim Yip,2,1
Renee Ehrlich Kalfus,1,0
Janty Yates,1,0
Jacqueline West,1,0
Stephen Daldry,2,0
Pietro Scalia,2,1
John Wilson,1,0
Stephen Mirrione,2,0
Tim Squyres,1,0
"Douglas Wick, David Franzoni,  Branko Lustig",1,1
"Cameron Crowe, Ian Bryce",1,0
"Greg Brenman, Jon Finn",1,0
"Danny De Vito, Michael Shamberg, Stacey Sher",1,0
"Bill Kong, Hsu Li Kong, Ang Lee",2,1
Wong Kar-Wai,1,0
"Christian Fechner, Patrice Leconte",1,0
"Michel Saint-Jean, Dominik Moll",1,0
"Harvey Weinstein, Carlo Bernasconi, Giuseppe Tornatore",1,0
"Rick Baker, Kazuhiro Tsuji, Tony G, Gail Ryan, Sylvia Nava",1,1
Naomi Donne,1,0
"Paul Engelen, Graham Johnston",1,0
"Peter King, Nuala Conway",1,0
"Man Yun Ling, Chau Siu Mui",1,0
Cameron Crowe,1,1
Lee Hall,2,0
Susannah Grant,1,0
"David Franzoni, John Logan, William Nicholson",1,0
"Ethan Coen, Joel Coen",1,0
Arthur Max,1,1
David Gropman,1,0
Dennis Gassner,1,0
Martin Childs,1,0
"Claire Jennings, Willem Thijssen, Michael Dudok De Wit",1,1
Lisbeth Svärling,1,0
"Teun Hilte, Gareth Love",1,0
"Phil Davies, Tim Webb",1,0
"Gary Holding, Justine Leahy, Tinge Krishnan",1,1
"Soledad Gatti-Pascual, Tom Shankland , Jane Harris",1,0
"Luke Morris, Toby MacDonald, Luke Ponte",1,0
"Lee Santana, Dominic Santana",1,0
"Rob Mercer, James Pilkington",1,0
"Jeff Wexler, DM Hemphill, Rick Kline, Paul Massey, Mike Wilhoit",1,1
"Mark Holding, Mike Prestwood Smith, Zane Hayward",1,0
"Ken Weston, Scott Millan, Bob Beemer, Per Hallberg",1,0
"Keith A Wester, John Reitz, Gregg Rudloff, David Campbell, Wylie Stateman, Kelly Cabral",1,0
"Andrew Paul Kunin, Reilly Steele, Eugene Gearty, Robert Fernandez",1,0
"Adam McKay, Charles Randolph",1,1
Nick Hornby,1,0
Phyllis Nagy,1,0
Emma Donoghue,1,0
Aaron Sorkin,2,0
Pete Docter,1,1
"Pierre Coffin, Kyle Balda",1,0
"Mark Burton, Richard Starzak",1,0
"Nina Gantz, Emilie Jouffroy",1,1
"Simon Cartwright, Kamilla Kristiane Hodol",1,0
"Imogen Sutton, Richard Williams",1,0
"Caroline Bartleet, Rebecca Morgan",1,1
"Nick Helm, Alex Moody, Esther Smith",1,0
"Jack Cocker, Callum Rice",1,0
"Jörn Threlfall, Jeremy Bannister",1,0
"Cheyenne Conway, Billy Lumby",1,0
Emmanuel Lubezki,1,1
Janusz Kamiński,1,0
Ed Lachman,1,0
Jenny Beavan,1,1
Odile Dicks-Mireaux,1,0
Paco Delgado,1,0
The Revenant,8,5
The Big Short,5,1
Bridge of Spies,1,0
Carol,9,0
The Martian,6,0
"James Gay-Rees, Asif Kapadia",2,1
"Matthew Heineman, Tom Yellin",1,0
"Davis Guggenheim, Laurie MacDonald, Walter Parkes",1,0
"John Battsek, George Chignell, RJ Cutler, Stevan Riley",1,0
"Bridget Ikin, Jennifer Peedom, John Smithson",1,0
Margaret Sixel,1,1
Hank Corwin,2,1
"Steve Golin, Alejandro G. Iñárritu, Arnon Milchan, Mary Parent, Keith Redmon",1,1
"Dede Gardner, Jeremy Kleiner, Brad Pitt",1,0
"Kristie Macosko Krieger, Marc Platt, Steven Spielberg",1,0
"Elizabeth Karlsen, Christine Vachon, Stephen Woolley",1,0
"Blye Pagon Faust, Steve Golin, Nicole Rocklin, Michael Sugar",1,0
Damián Szifron,1,1
Hou Hsiao-Hsien,1,0
Ruben Östlund,1,0
Naji Abu Nowar,1,0
Abderrahmane Sissako,1,0
Trumbo,1,0
The Danish Girl,5,0
Steve Jobs,3,1
Room,2,1
The Lady in the Van,1,0
Brooklyn,6,1
"Damian Martin, Lesley Vanderwalt",1,1
"Morna Ferguson, Lorraine Glynn",1,0
"Jerry DeCarlo, Patricia Regan, Morag Ross",1,0
Jan Sewell,1,0
"Sian Grigg, Duncan Jarman, Robert Pandini",1,0
Thomas Newman,2,0
"Ryuichi Sakamoto, Alva Noto",1,0
Jóhann Jóhannsson,2,0
"Tom McCarthy, Josh Singer",1,1
"Matthew Charman, Ethan Coen, Joel Coen",1,0
Alex Garland,2,0
"Josh Cooley, Pete Docter, Meg LeFauve",1,0
